Id,y
0,0.337
1,0.055
2,0.0395714285714
3,0.752333333333
4,0.0175
5,0.0948333333333
6,0.920666666667
7,0.92
8,0.763333333333
9,0.71975
10,0.0583333333333
11,0.929166666667
12,0.135595238095
13,0.995
14,0.942333333333
15,0.360666666667
16,0.924166666667
17,0.694333333333
18,0.391666666667
19,0.955833333333
20,0.0994047619048
21,0.524166666667
22,0.9525
23,0.0483333333333
24,0.934833333333
25,0.728833333333
26,0.01
27,0.0
28,0.96
29,0.0838333333333
30,0.0764285714286
31,0.750166666667
32,0.929714285714
33,0.0391666666667
34,0.125833333333
35,0.771642857143
36,0.0233333333333
37,0.0723333333333
38,0.353095238095
39,0.02
40,0.903
41,0.710833333333
42,0.0735
43,0.03
44,0.649833333333
45,0.261666666667
46,0.142666666667
47,0.058
48,0.126333333333
49,0.920666666667
50,0.105833333333
51,0.109880952381
52,0.129904761905
53,0.9365
54,0.985
55,0.118333333333
56,0.0553333333333
57,0.9525
58,0.81
59,0.666095238095
60,0.169666666667
61,0.0881428571429
62,0.0116666666667
63,0.321
64,0.948333333333
65,0.770023809524
66,0.660166666667
67,0.0133333333333
68,0.00916666666667
69,0.541357142857
70,0.864333333333
71,0.851833333333
72,0.615666666667
73,0.945
74,0.9875
75,0.467333333333
76,0.31
77,0.520166666667
78,0.222857142857
79,0.254333333333
80,0.01
81,0.0728333333333
82,0.233333333333
83,0.95
84,0.994
85,0.0316666666667
86,0.924166666667
87,0.0225
88,0.0116666666667
89,0.029
90,0.045
91,0.329333333333
92,0.06
93,0.995
94,0.945
95,0.005
96,0.0926666666667
97,0.085
98,0.8175
99,0.0433333333333
100,0.6305
101,0.325
102,0.0625
103,0.0
104,0.0988888888889
105,0.930833333333
106,0.181666666667
107,0.5405
108,0.98
109,0.126166666667
110,0.5595
111,0.117666666667
112,0.917166666667
113,0.0566666666667
114,0.0383333333333
115,0.0788333333333
116,0.946666666667
117,0.996666666667
118,0.0166666666667
119,0.115
120,0.909333333333
121,0.114166666667
122,0.11
123,0.618
124,0.1125
125,0.164833333333
126,0.969642857143
127,0.01
128,0.111333333333
129,0.975
130,0.910833333333
131,0.0185
132,0.005
133,0.0716666666667
134,0.944166666667
135,0.99
136,0.143333333333
137,0.901666666667
138,0.281404761905
139,0.99
140,0.969166666667
141,0.0364047619048
142,0.8825
143,0.39175
144,0.9175
145,0.155
146,0.9825
147,0.536333333333
148,0.06
149,0.175833333333
150,0.287928571429
151,0.806
152,0.413
153,0.0366666666667
154,0.719333333333
155,0.525
156,0.0475
157,0.2
158,0.440333333333
159,0.844880952381
160,0.825833333333
161,0.024
162,0.0106666666667
163,0.148333333333
164,0.002
165,0.933666666667
166,0.0725
167,0.105583333333
168,0.1575
169,0.385
170,0.124666666667
